course_ID,ingredient_name
1187,husk cherries
1187,blue sports drink
1187,pig skin
1188,soft-shell crabs
1188,chocolate olive oil
1188,pomegranate seeds
1188,white chocolate-covered caviar
1189,milk chocolate mille crepe cake
1189,chocolate whiskey
1189,pork shanks
1189,purple spinach
1190,dark chocolate decadence cake
1190,dark chocolate seaweed candy
1190,pistachio cream
1190,apricots
1191,blts
1191,marionberry jam
1191,string beans
1191,disco fries
1192,cube steak
1192,beets
1192,craft beer
1192,deep-fried deviled eggs
1193,coconut arancini
1193,variegated figs
1193,cheesecake
1193,coffee with creamer
1194,sliced pickled pork
1194,brussels sprouts
1194,pickleback
1194,clotted cream
1195,flank steak
1195,half-sour pickles
1195,perilla leaves
1195,rainbow carrots
1196,bread-and-butter pickles
1196,pretzel croissants
1196,chunky peanut butter
1196,cherries
1197,sushi burgers
1197,fresh wasabi
1197,longan berries
1197,pork floss
1198,buffalo top sirloin steaks
1198,porcini mushrooms
1198,aji dulce
1198,sea buckthorn juice
1199,polenta cake
1199,bechamel sauce
1199,plums
1199,pink himalayan sea salt
1200,pork belly
1200,savoy cabbage
1200,black walnuts in syrup
1200,red yuzu kosho
1201,ground lamb
1201,mashed potatoes
1201,swiss chard
1201,dried kiwi
1202,sriracha potato chips
1202,farmer's cheese
1202,rambutan
1202,ginger shrub
1203,sancocho
1203,lulo
1203,blue masa dough
1203,chicharron de cerdo
1204,stewing hens
1204,pinto beans
1204,alfajores
1204,yuca
1205,yellow rice
1205,candy-covered peanuts
1205,mangos
1205,coquito
1206,toybox eggplant
1206,mission figs
1206,sweetened condensed milk
1206,matambre
1207,hamachi collar
1207,bok choy
1207,grass jelly drink
1207,watermelon feta salad
1208,tofu sheets
1208,baked lemon ricotta
1208,blackberries
1208,lavender salt
1209,duck and armagnac sausage
1209,mixed berry applesauce
1209,leeks
1209,okra
1210,spaghetti pie
1210,tomatillos
1210,coulotte steak
1210,burrata cheese
1211,trifle
1211,thai chili peppers
1211,orange blossom water
1211,anjou pears
1212,blood sausage
1212,shishito peppers
1212,japanese mayonnaise
1212,dates
1213,duck breast
1213,broccoli rabe
1213,mashed potato pancakes
1213,thai iced tea
1214,mango mochi ice cream
1214,quince paste
1214,instant oatmeal packets
1214,dragon fruit
1215,wagyu ground beef
1215,swiss chard
1215,eggplant rollatini
1215,ranch dressing soda
1216,lamb noisette roast
1216,avocados
1216,za'atar bread
1216,frozen mint lemonade
1217,rice pudding-stuffed brioche
1217,blood oranges
1217,protein powder balls
1217,strawberry rock candy
1218,jonah crab claws
1218,sweet piquante peppers
1218,asparagus
1218,arepas
1219,new york strip steaks
1219,brussels sprouts
1219,marshmallows
1219,potato tot poutine
1220,smoked chili honey
1220,cinnamon roll dough
1220,strawberries
1220,white russian
1221,striped bass fillets
1221,squash puree
1221,microgreens
1221,passion fruit ice pops
1222,chicken kebobs
1222,pickled gooseberries
1222,purple cauliflower
1222,truffle popcorn
1223,financiers
1223,blueberries
1223,candied fruit slices
1223,statuette lollipops
1224,lobster tails
1224,leaf lettuce iceberg
1224,star fruit
1224,cinnamon toaster pastries
1225,yuca chips
1225,bitter melon
1225,brandy
1225,swineapple
1226,macarons
1226,soursop
1226,drinkable yogurt
1226,pistachios
1227,manila clams
1227,romanesco
1227,lamb merguez
1227,champagne toast
1228,pork tenderloin
1228,piccalilli
1228,cranberry shelling beans
1228,wedding rice
1229,port wine cheese
1229,sweet flakes cereal
1229,plumcots
1229,wedding cake top
1230,shrimp heads and shells
1230,stale bagels
1230,black velvet tomatoes
1230,gnarled carrots
1231,dogfish
1231,radish tops
1231,beef tallow candles
1231,twisted cucumbers
1232,whipped aquafaba
1232,burnt chocolate chip cookies
1232,cacao beans with pulp
1232,brown bananas
1233,duck breast
1233,baby turnips
1233,quail eggs
1233,rose bud tea
1234,red snapper
1234,guanciale
1234,sunflower seeds
1234,sorrento lemons
1235,rhubarb
1235,walnuts
1235,madeleines
1235,blood oranges
1236,longaniza
1236,grilled stuffed onions
1236,asparagus
1236,frozen cherry daiquiri
1237,venison rib rack
1237,charred caprese sandwich
1237,baby corn
1237,meat sauce
1238,roasted marshmallow shots
1238,figs
1238,almonds
1238,grilled peaches and cream cake
1239,purple potatoes
1239,potato tots
1239,garlic chives
1239,canadian bacon
1240,kennebec potatoes
1240,chili cheese fries
1240,porterhouse steaks
1240,fresh wasabi
1241,loaded baked potatoes
1241,sweet potato pie
1241,dried cranberries
1241,english toffee
1242,ground beef
1242,japanese eggplant
1242,date syrup
1242,remote control cookie
1243,salmon fillet
1243,candy cane beets
1243,cassava sticks
1243,fava beans
1244,bacon gelato
1244,belgian ale
1244,cactus pear
1244,pretzel bark
1245,crawfish tails
1245,peas
1245,processed cheese
1245,vegetable-infused vodka
1246,goat chops
1246,petite garlic with greens
1246,pickled string beans
1246,root beer barrel candy
1247,zucchini
1247,caramel popcorn with peanuts
1247,yuzu juice
1247,manchego cheese
1248,lamb kebabs
1248,pomegranate juice
1248,chinese broccoli
1248,avocado toast
1249,cornish hens
1249,black rice
1249,snap peas
1249,watermelon radish
1250,olive oil cake
1250,papaya
1250,kiwi
1250,kefir
1251,burger-wrapped hot dogs
1251,half-sour pickles
1251,kasundi
1251,macaroni salad
1252,beer-can chicken
1252,eggplant
1252,double-smoked bacon
1252,classic burger fixings
1253,watermelon grill
1253,corn chips
1253,strawberry shortcake
1253,sweet tea vodka
1254,piadina dough
1254,skirt steak
1254,bitter melon
1254,vegetable gratin
1255,pate a choux dough
1255,chicken breast
1255,kale
1255,roasted mushrooms
1256,lemon balm
1256,oven-roasted grapes
1256,marshmallow spread
1256,pastry flour
1257,smoked salmon macarons
1257,black garlic
1257,micro radishes
1257,chilean sea bass
1258,hard smoked eggs
1258,cardoons
1258,red shishito peppers
1258,smoked meatballs
1259,pig skin
1259,anjou pears
1259,mozzarella
1259,suanmeitang
1260,instant mashed potatoes
1260,tuna floss
1260,cucumbers with blooms
1260,bacalao
1261,clams
1261,tomato crisps
1261,olives
1261,beef jerky
1262,space ice dream
1262,sharon fruit
1262,dried pomegranate seeds
1262,dehydrated scrambled eggs
1263,transparent ravioli
1263,rainbow carrots
1263,crab legs
1263,tapioca maltodextrin
1264,zucchini blossoms
1264,arugula noodles
1264,poached pears
1264,lamb rib roast
1265,raindrop cake
1265,blood oranges
1265,popping sorghum
1265,cookie dough ice cream sandwiches
1266,mutton chops
1266,kimchi
1266,cocoa nibs
1266,champagne
1267,red snapper
1267,sourdough bread
1267,purple cauliflower
1267,natto
1268,sauerkraut cake
1268,pickled green strawberries
1268,beer
1268,passion fruit
1269,smoked chubs
1269,baby beets
1269,curry ketchup
1269,microwave fried herbs
1270,pork crown roast
1270,baby artichokes
1270,smen
1270,dried myrtle berries
1271,dried tarantulas
1271,whole coconut
1271,marzipan fruit
1271,cherry cola sorbet
1272,little neck clams
1272,ultra mizuna
1272,vadouvan
1272,banana chips
1273,red grouper
1273,candy-coated licorice
1273,squid ink
1273,petite purple broccoli
1274,navy bean pie
1274,guava
1274,cherry spoon fruit
1274,sgroppino al limone
1275,tiger prawns
1275,pea tendrils
1275,corzetti pasta
1275,duck salami
1276,pork strip steaks
1276,morel mushrooms
1276,artichoke paste
1276,crunchy pizza snacks
1277,music paper bread
1277,gala apples
1277,bitters
1277,mini cherry lollipops
1278,goat barbacoa tacos
1278,asian long beans
1278,spring roll wrappers
1278,chicken souvlaki
1279,lobster rolls
1279,bok choy
1279,ramen noodles
1279,chile de arbol
1280,tropical fruit pops
1280,candied nuts
1280,chocolate covered bananas
1280,dessert nachos
1281,waffle batter
1281,chicken tenders
1281,chiles de arbol
1281,lay's classic potato chips
1282,liege waffle dough
1282,sliced beef shanks in soy sauce
1282,kumquats
1282,mustard greens
1283,waffle cookies
1283,buttermilk
1283,creamy organic peanut butter
1283,dried strawberries
1284,fried chicken
1284,rainbow chard
1284,fingerling potatoes
1284,bacon grease
1285,meatloaf mix
1285,heirloom tomatoes
1285,chanterelle
1285,mushrooms
1285,boxed mac & cheese
1286,peanut butter & jelly sandwiches
1286,strawberries
1286,vanilla wafers
1286,chocolate milk
1287,sosis bandari
1287,mostarda
1287,crescent roll dough
1287,corn of the cob
1288,lobster
1288,mache
1288,rose petals
1288,mexican chorizo
1289,creme brulee
1289,blackberries
1289,rainbow beets
1289,italian almond wafers
1290,scary skull platter
1290,barmbrack
1290,halloween party punch
1290,asparagus
1291,spooky egg eyeballs
1291,blood shots
1291,gory brain
1291,avocados
1292,halloween candy cake
1292,vampire's kiss martini
1292,freaky brie
1292,mixed berries
1293,spicy chicken feet
1293,persian cucumbers
1293,mandarins
1293,buffalo cauliflower dip
1294,five-alarm chili
1294,cinnamon rolls
1294,lamb shoulder
1294,horseradish root
1295,sriracha lollipops
1295,jalapeno-blueberry cornbread
1295,baby pineapples
1295,white chocolate
1296,king crab legs
1296,fresh cut whole kernel corn
1296,black garlic
1296,coconut vinegar
1297,alligator
1297,carrot jam
1297,green almonds
1297,calvados
1298,persian chickpea cookies
1298,strawberry gelatin
1298,bananas
1298,cherimoya
1299,rice-stuffed grape leaves
1299,baby octopus
1299,cured olives
1299,bresaola
1300,dorade
1300,stinging nettles
1300,watermelon radish
1300,village salad
1301,rosewater syrup
1301,figs
1301,pistachio cream
1301,angel food cake
1302,honeycrisp apples
1302,sour gummies
1302,pumpkin pie
1302,merguez sausage
1303,whipped topping
1303,baby kale blend
1303,pancetta
1303,shepherd's pie
1304,key lime pie
1304,rhubarb
1304,candied ginger
1304,spiced rum
1305,turkey confit
1305,brussels sprouts
1305,thanksgiving cider cocktail
1305,turkey offal
1306,cornish hens
1306,haricots verts
1306,thanksgiving gravy flavored candy
1306,cranberry pomegranate terrine
1307,sweet potato casserole
1307,pears
1307,port wine cheese
1307,thanksgiving waffle sandwich
1308,cobia
1308,fennel
1308,honeydew melon
1308,ground espresso
1309,veal sweetbreads
1309,napini
1309,pierogies
1309,black mint paste
1310,sesame seed candy
1310,mangoes
1310,blackstrap molasses
1310,raspberry snack cakes
1311,babbouche
1311,conehead cabbage
1311,pig's head terrine
1311,black rice ramen
1312,stuffed lamb intestines
1312,cured tuna heart
1312,garlic ice cream
1312,red runner bean blooms
1313,queen weaver ants
1313,tang yuan
1313,sweet avocado (cream)
1313,szechuan buttons
1314,goose breast
1314,peppermint bark vodka
1314,christmas tree veggie plate
1314,hanukkah gelt cookie cake
1315,deckle of beef
1315,kugel
1315,porcini mushrooms (in olive oil)
1315,hard boiled egg snowmen
1316,chestnut tree honey
1316,festive pretzels
1316,santa claus melon
1316,springerle cookies
1317,collard greens
1317,pickled watermelon rind
1317,head-on shrimp
1317,hominy grits
1318,polenta
1318,spiral ham
1318,green beans
1318,pimento cheese
1319,blue grits
1319,blackberries
1319,lemon oil
1319,boiled peanuts
1320,tuna
1320,crab meat cocktail
1320,finger limes
1320,vodka
1321,filet mignon
1321,cocktail onions
1321,summer truffles
1321,single malt scotch whiskey
1322,marshmallow spread
1322,fruit cocktail
1322,gold leaf
1322,gin
1323,calamari
1323,ramps
1323,cherry peppers
1323,liverwurst
1324,beef kidneys
1324,purple butterfly sorrel
1324,pignoli cookies
1324,ginger beer
1325,lemongrass
1325,papaya
1325,goat's milk
1325,popcorn jelly beans
1326,shrimp po'boys
1326,tasso ham
1326,kohlrabi
1326,milk punch
1327,crawfish
1327,cajun caramel corn
1327,okra
1327,dark roux
1328,king cake
1328,cherries
1328,cafe brulot
1328,praline
1329,hot & sour soup
1329,tokyo scallions
1329,bubble gum flavored candy
1329,ground pork
1330,korean-style short ribs
1330,galangal
1330,sorghum wine
1330,dim sum
1331,puffed rice cereal treats
1331,mangosteen
1331,cherry blossom paste
1331,hard-boiled quail eggs
1332,tiered cheese tower
1332,cavatelli
1332,frozen lima beans
1332,duck tongues
1333,frankfurter crown roast
1333,small graffiti eggplant
1333,karela juice
1333,goat leg
1334,moose ears
1334,saturn peaches
1334,hard cider
1334,jordan almonds
1335,alligator
1335,lotus root
1335,deep-fried cherry punch
1335,pesto sauce
1336,skate wings
1336,dill pickles
1336,funnel cakes
1336,haggis in a can
1337,deep-fried bacon-wrapped chocolate bars
1337,strawberries
1337,matcha powder
1337,purple sweet potato ravioli
1338,white bbq sauce
1338,pie crust
1338,mangoes
1338,bone-in strip steaks
1339,spatchcocked chickens
1339,cucumber kimchi
1339,red cabbage
1339,cheese puffs
1340,mini marshmallows
1340,grilled lemon lemonade
1340,zucchini
1340,pig pickin' cake
1341,torch lollipops
1341,edamame
1341,neonata
1341,raw oysters
1342,dover sole
1342,grilled corn on the cob
1342,poblanos
1342,sandia loca
1343,whole coconut
1343,duck fat upside-down cake
1343,cheddar cheese ice cream
1343,nopales
1344,lamb noisette roast
1344,ginger liqueur
1344,forelle pears
1344,cinnamon roll dough
1345,smoked turkey legs
1345,roasted head of cauliflower
1345,spaghetti rings
1345,shredded phyllo dough
1346,banana curd
1346,caneles
1346,freeze-dried blueberries
1346,hot chocolate
1347,rattlesnake
1347,pomelo
1347,golden snack cakes
1347,grilled avocado
1348,lamb ribs
1348,red currants
1348,hard-boiled quail eggs
1348,far far
1349,confetti frosting
1349,soft shell almonds
1349,deep-fried champagne
1349,rambutan
1350,(candy round) dark chocolate superworms
1350,chocolate pudding mix
1350,animal crackers
1350,candy cane beets
1351,(cake round) cookie and caramel chocolate bars
1351,chocolate hummus
1351,habanero peppers
1351,lamb tallow
1352,(ice cream round) white chocolate chunks
1352,love potion cocktail
1352,taleggio cheese
1352,spanish chorizo
1353,wild salmon fillets
1353,cottage cheese
1353,zucchini noodles
1353,vegan bacon
1354,pork chops
1354,cauliflower rice
1354,protein-packed snack box
1354,lemon cayenne drink
1355,citrus salad
1355,acai berry powder
1355,dumbbell' cookies
1355,rice cakes
1356,mac & cheese mega burger
1356,buffalo chicken soda
1356,brussels sprouts
1356,everything bagel seasoning
1357,gravy mashed potato cake
1357,tomahawk steak
1357,red noodle beans
1357,cold brew ice pops
1358,cookie bowl ice cream sundae
1358,gummy worm
1358,finger grapes
1358,huitlacoche
1359,pig face roulade
1359,berkshire pork chops
1359,pork chop cocktail
1359,fish peppers
1360,canned pork brains
1360,iberico collar
1360,salsify
1360,huckleberries
1361,sanguinaccio dolce
1361,mangalitsa lardo
1361,peppermint pig
1361,tiger figs
1362,duck confit
1362,baby turnips
1362,basket of biscuits
1362,narutomaki
1363,watermelon curry
1363,acorn squash
1363,kalekale
1363,caul fat
1364,lingonberry syrup
1364,papaya
1364,greek yogurt
1364,vanilla sandwich cookies
1365,baby octopus
1365,calamondin limes
1365,crumpets
1365,cream cheese
1366,tilefish
1366,canned steamed beef
1366,asian long beans
1366,fideo pasta
1367,persian love cake
1367,lychee
1367,strawberry milk powder
1367,gorgonzola dolce
1368,toro tartare with caviar
1368,high-roller bagel
1368,iberico ham
1368,petite snow peas
1369,wagyu double cheeseburger with gold chocolate bacon
1369,20 year old bourbon
1369,arugula blossoms
1369,white alba truffle
1370,geode cake
1370,etrog citron
1370,fruit pops in champagne
1370,camel milk chocolate bars
1371,black radishes
1371,dry stout
1371,mushy peas
1371,blood pudding
1372,crubeens
1372,cabbage
1372,farmhouse irish cheddar
1372,irish champ
1373,granny smith apples
1373,99
1373,irish whiskey
1373,plum pudding
1374,rack of wild boar
1374,alligator jerky
1374,burgundy truffle
1374,bison grass vodka
1375,antelope strip loin
1375,elk heart
1375,bear claws
1375,dandelion greens
1376,venison sausage
1376,moose milk cocktail
1376,honeycomb
1376,black forest cake
1377,sushi doughnuts
1377,purple spinach
1377,littleneck clams
1377,toasted corn nuts
1378,frog legs
1378,green peppers
1378,shirataki noodles
1378,cricket bolognese
1379,chinese steamed buns
1379,grapefruit
1379,coffee jelly
1379,rosemary
1380,roast beef sandwich
1380,rainbow fingerling potatoes
1380,fresh wasabi
1380,chile con queso
1381,turducken
1381,broccoli rabe
1381,pickleback shots
1381,deep-fried mayo
1382,ham & cheese lunch kit
1382,soursop
1382,salt & vinegar potato chips
1382,ice cream sandwich cake
1383,chicken parmesan
1383,kale salad
1383,brown avocado
1383,leftover lo mein
1384,leftover steak
1384,veggie platter
1384,flat cola
1384,half of a banh mi
1385,leftover ice cream
1385,concord grapes
1385,cold coffee
1385,lemon chess pie
1386,catfish
1386,black-eyed peas
1386,jalapeno hush puppy batter
1386,bananas
1387,fried chicken
1387,purple sweet potatoes
1387,green tomatoes
1387,peach cobbler
1388,creamed corn
1388,blackberries
1388,biscuit dough
1388,butter pecan ice cream
1389,gooseneck barnacles
1389,korean-style short ribs
1389,ramen beer
1389,mache
1390,whole lobsters
1390,chateaubriand
1390,frozen creamed spinach
1390,almond chocolate bars
1391,candied crabs
1391,brownie t-bones
1391,bananas foster
1391,passion fruit
1392,red snapper
1392,cuban coffee
1392,bok choy
1392,yuca
1393,pork shoulder
1393,bunuelos
1393,pineapple
1393,sofrito
1394,guava and cheese skewers
1394,cuba libre cocktail
1394,plantains
1394,black bean brownies
1395,chayote
1395,hot sauce packets
1395,tequila blanco
1395,beef tongue
1396,pork shoulder
1396,chile rellenos
1396,refried beans
1396,reposado tequila
1397,flan
1397,guava
1397,cinnamon sugar taco shells
1397,mezcal
1398,radicchio la rosa
1398,noni toki
1398,spinach dip
1398,rocky mountain oysters
1399,striped bass
1399,green chile pickle
1399,couscous
1399,root beer float
1400,baba al limoncello
1400,blueberry jam
1400,pepitas
1400,jackfruit
1401,escarole. egg drop soup
1401,dumpling mix
1401,confit black chicken
1402,poussin
1402,shakshuka
1402,pea tendrils
1402,whipped cream vodka
1403,chicken fried rice
1403,cream-filled chocolate eggs
1403,dried apricots
1403,chili oil
1404,thuringian bratwurst
1404,beer cheese dip
1404,beer potato chips
1404,baby leeks
1405,smoked bratwurst
1405,rutabaga
1405,beer flight
1405,zwiebelkuchen
1406,cake brats
1406,bavarian cream
1406,beer caramel
1406,gooseberries
1407,ice cream cheeseburger
1407,mizuna
1407,lasagna noodles
1407,enchilada sauce
1408,duck breast
1408,savory ice cream salad
1408,maraschino cherries
1408,delicata squash
1409,goat's milk
1409,chocolate shell coating
1409,fruit pizza
1409,horseradish
1410,pad thai pancakes
1410,frozen peas
1410,plums
1410,duck sausage
1411,sirlion tip center roast
1411,cinamon toaster pastries
1411,upland cress
1411,salad cream
1412,cereal cake
1412,coconut jam
1412,persimmons
1412,almond butter
1413,corn on the cob milkshake
1413,zucchini ribbon skewers
1413,camel ribeye
1413,smoked butter
1414,brook trout
1414,candy apples
1414,fermented kale slaw
1414,hickory smoked sausage
1415,frozen s'mores
1415,whiskey-smoked sugar
1415,fennel
1415,charcoal burger buns
1416,tuna loin
1416,finger radishes
1416,soy cooked eggs
1416,seven layer dip
1417,canned cheese ravioli
1417,broccoli rabe
1417,lime pickle
1417,pork secreto
1418,halo-halo
1418,vincotto
1418,blondies
1418,candy-glazed kettle corn
1419,a dozen doughnuts
1419,corned beef brisket
1419,chinese celery
1419,mostarda
1420,three ring doughnut
1420,ground bison
1420,rainbow carrots
1420,pastry cream
1421,martha's sour cream doughnut dough
1421,beet chips
1421,raclette
1421,yuzu
1422,mushroom cocktail
1422,winter melon
1422,snow pea tips
1422,monkfish liver
1423,porcini creme brulee
1423,veal chops
1423,purple asparagus
1423,bacon shell mac & cheese tacos
1424,mushroom jerky
1424,grenadine
1424,granola
1424,lemon meringue pie
1425,deluxe seafood platter
1425,coconut chutney
1425,coleslaw mix
1425,deviled egg boats
1426,whole red snapper
1426,sweet starfish
1426,arugula
1426,clam bake
1427,rum runners
1427,bucket of sand pudding
1427,salt water taffy
1427,watermelon
1428,fried chicken bloody mary
1428,bubble blossoms
1428,star pasta
1428,kola nut syrup
1429,lamb chops
1429,shishito peppers
1429,peppermint shot glasses
1429,pommes anna
1430,strawberry rhubarb pie
1430,worm salt
1430,empanada wrappers
1430,frozen rose
1431,sardines
1431,jew's mallow
1431,bone broth
1431,turmeric ice cream
1432,radicchio
1432,savory oatmeal
1432,beef tenderloin
1432,chocolate with chili
1433,blueberries
1433,walnuts in the shell
1433,white bean cookie dough dip
1433,ginger tonic
1434,alaska king crab
1434,kelp jerky
1434,saltwater & finger limes
1435,striped marlin loin
1435,jellyfish salad
1435,sea beans & cracked freekeh
1436,tidal wave cake
1436,indian blackberries
1436,water caltrops & sea urchin
1437,scallions
1437,water chestnuts
1437,wonton wrappers
1437,hot dog eclairs
1438,pheasant
1438,green tomatoes
1438,tepache liqueur
1438,trash can nachos
1439,moon grapes
1439,apricot paste
1439,bagel chips
1439,pickle cupcakes
1440,ambrosia salad
1440,dandelion greens
1440,charcuterie cone
1440,beef short loin
1441,moroccan mint tea
1441,fresh chickpeas
1441,pate en croute
1441,lamb shoulder
1442,asian pears
1442,steamed buns
1442,nduja
1442,pork leg
1443,gefilte fish
1443,margarita cotton candy
1443,rainbow beets
1443,jumbo pretzels
1444,lomo iberico de bellota
1444,black rice congee
1444,circus peanuts
1444,moringa drumsticks
1445,cheese tea
1445,chocolate-covered corn
1445,bing cherries
1445,fried peanut butter & jelly balls
1446,arctic char fillets
1446,shiso leaves
1446,chicken liver pate
1446,dill pickle lollipops
1447,pork crown roast
1447,sundried tomatoes
1447,hotdish
1447,marsala wine
1448,banana pudding
1448,gjetost cheese
1448,watermelon
1448,candy-coated fennel seeds
1449,baby eggplant
1449,pickled daikon
1449,lamb merguez
1449,grilled cheese & tomato soup dumplings
1450,patatas bravas
1450,tzatziki
1450,quail eggs
1450,raw pork sandwiches
1451,chocolate-dipped churros
1451,roasted chick peas
1451,satsuma mandarins
1451,caramel budino
1452,spring onions
1452,porgy
1452,nori
1452,french fry-crusted corn dogs
1453,lamb sirloin
1453,sunchokes
1453,grasshopper pie
1453,anchovies in brine
1454,brigadeiro
1454,panettone
1454,bergamot
1454,butter coffee
1455,beef wellington pops
1455,kohlrabi
1455,herbed spaetzle
1455,canned spiced ham
1456,halibut cheeks
1456,hot dog broth
1456,preserved lemons
1456,zucchini blossoms
1457,chocoflan
1457,fruit bouquet
1457,peanut brittle
1457,mamajuana
1458,breakfast in bread
1458,orange juice
1458,frozen hash browns
1458,kale sprouts
1459,beghrir
1459,skirt steak
1459,spicy candies
1459,farm fresh eggs
1460,breakfast sausage
1460,maple syrup cheese
1460,congee
1460,french toast
1461,mac & cheese
1461,escarole
1461,new york-style dough
1461,pig's head
1462,oxtail
1462,cola slushie
1462,banana blossoms in brine
1462,detroit-style dough
1463,dulce de leche
1463,preserved green olives
1463,mini chocolate bars. neopolitan-style dough
1464,frozen taquitos
1464,dozen eggs
1464,frozen corn
1464,home grown basil
1465,beef tripe stew
1465,chicken legs
1465,broccoli
1465,instant mashed potatoes
1466,blueberry muffin mix
1466,cream cheese
1466,carrots
1466,white wine ice cubes
1467,hamachi collar
1467,bone marrow
1467,pea tendrils
1467,pickled pork skins
1468,braised lamb shanks
1468,artichokes
1468,jordan almonds
1468,tomato mozzarella salad
1469,giant cannoli
1469,strawberry toaster pastries
1469,chamomile grappa
1469,kumquats
1470,whelks
1470,carbonated candy
1470,fresno chiles
1470,baby fennel
1471,scallops in the shell
1471,mortadella
1471,purple brussels sprouts
1471,stuffed croissants
1472,pig's feet
1472,blood oranges
1472,salted honey custard pie
1472,blackstrap molasses
1473,squab
1473,canned peanut soup
1473,mustard greens
1473,salted peaches
1474,jumbo fluke
1474,roasted spaghetti squash
1474,tropical punch
1474,octopus balls
1475,cricket cookie mix
1475,mountain rose apples
1475,almond vegan yogurt
1475,jerk seasoning
1476,rainbow gelatin
1476,frozen pizza
1476,horseradish root
1476,creamed beef in a can
1477,burger buddy meal mix
1477,bitter melon
1477,raspberry vinaigrette
1477,balut
1478,cocktail onions
1478,pumpkin spice latte
1478,salmon ice cream
1478,apple pie filling
1479,tuna belly
1479,black trumpet mushrooms
1479,pickled ramps
1479,fish pate
1480,lamb belly
1480,lamb's lettuce
1480,rice-vermicelli mix
1480,prairie chicken cocktail
1481,pork belly
1481,crystalized ginger
1481,lady gala apples
1481,piggy dumplings
1482,duck bacon
1482,chicken & waffles ice cream
1482,tomatillos
1482,corn tortillas
1483,deep-fried poached eggs
1483,smoked black cod
1483,watermelon radish
1483,onion snack rings
1484,boozy cereal
1484,pink grapefruit
1484,ostrich egg
1484,red velvet pancakes
1485,green bean pops
1485,assorted cauliflower
1485,turnips
1485,dinosaur kale
1486,rose radicchio
1486,kabocha squash
1486,avocado toast
1486,baby artichokes
1487,chocolate-covered crickets
1487,baby spinach
1487,rhubarb
1487,lemon zucchini bread
1488,chicken wings
1488,jicama
1488,spicy cheese puffs
1488,kosher dill pickles
1489,chuck strip steaks
1489,chili
1489,dinosaur kale
1489,jalapeno cheesecake ice cream
1490,cherries jubilee
1490,sriracha mayonnaise
1490,mango
1490,smoked chocolate chips
1491,ground chicken
1491,rapini
1491,lemon sorbet
1491,tahini paste
1492,flat iron steak
1492,sprouting cauliflower
1492,waffle fries
1492,dates
1493,linzer cookies
1493,baby kiwis
1493,cherry kombucha
1493,candy dispenser
1494,spooky baked rat meatballs
1494,swiss chard
1494,mac o'lanterns & cheese
1494,eye-tini
1495,bloody brain shrimp cocktail
1495,green romano beans
1495,spider web mashed potatoes
1495,cauldron curry
1496,haunted gingerbread house
1496,prickly pears
1496,chocolate stuffed creepy crawlies
1496,meringue bones
1497,smelt
1497,rainbow carrots
1497,pork sticks
1497,turmeric tea
1498,rack of venison
1498,salty licorice
1498,green tomatoes
1498,blueberry pie filling
1499,cotton candy burrito
1499,mangoes
1499,macadamia nuts
1499,milk jam
1500,fermented rice pudding
1500,grape jelly meatballs
1500,swiss chard
1500,black garlic
1501,tri-tip
1501,kohlrabi
1501,giant jawbreaker
1501,pesto sauce
1502,popcorn bowl of treats
1502,cherries
1502,pinot noir
1502,ground coffee
1503,uni
1503,pea shoots
1503,cucumber potato chips
1503,imitation crab
1504,vanilla milkshake
1504,boneless beef shank
1504,eggplants
1504,xo sauce
1505,coconut curry simmering sauce
1505,papaya
1505,tamarind pods
1505,giant peanut butter cup
1506,pickled turnips
1506,sweet potatoes
1506,quail eggs
1506,moroccan dried beef
1507,red snapper
1507,watermelon
1507,zucchini blossoms
1507,pandan pancakes
1508,sfogliatelle
1508,raspberries
1508,black walnuts in syrup
1508,matcha pops
1509,shad roe
1509,coffee creamers
1509,watermelon radishes
1509,pork belly
1510,goat head
1510,merguez sausage
1510,pignoli cookies
1510,spruce tips
1511,honeycomb
1511,peaches
1511,mosaic gelatin
1511,smoked duck
1512,pork tenderloin
1512,baby kale
1512,turkey jerky
1512,onion rings casserole
1513,rainbow chard
1513,vegducken
1513,pumpkin dinner rolls
1513,leg of lamb
1514,candied yam latte
1514,popcorn on the cob
1514,unbaked cinnamon roll pie
1514,figs
1515,yu choy
1515,chicken schmaltz
1515,chinese tea eggs
1515,quahog clams
1516,arctic char
1516,pig ears
1516,pizza hamantaschen
1516,rhubarb
1517,eggplants in syrup
1517,wafer sheets
1517,mexican chocolates
1517,durian
1518,buffalo tenderloin
1518,chicken candy canes
1518,frozen peas
1518,latke tower
1519,golden goose
1519,spiked egg nog
1519,purple asparagus
1519,jelly doughnut bites
1520,holiday cookies
1520,pomegranate seeds
1520,cream cheese
1520,hot cocoa mix ornament
1521,jumbo shrimp
1521,mustard greens
1521,whipped cream
1521,ramen pizza
1522,goat chops
1522,chayote squash
1522,labne
1522,cookies & cream popcorn
1523,japanese cheesecake
1523,rambutan
1523,strawberry banana juice
1523,fruit rings cereal
1524,hot dog cake
1524,mache
1524,mangos
1524,onion snack ring
1525,pickle corn dogs
1525,shishito peppers
1525,canned whipped cream
1525,caviar
1526,wieners in a quilt
1526,frozen sour cherries
1526,caramel popcorn
1526,lemon curd
1527,goat chops
1527,escarole
1527,pickled eggs
1527,beet hummus
1528,capon
1528,pak choi
1528,michelada mix
1528,raisin bran
1529,mega cookie sandwich
1529,brazil nuts
